,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
1189,HP,2019 q1,1010,0.5804909882645184,Mr. James C. West,0.4662158541578461,male,EVERCORE ISI
1190,NOV,2019 q1,1010,0.6270822357290309,Mr. James C. West,0.7240548131614645,male,EVERCORE ISI
1191,HAL,2019 q1,1010,0.6473575669141072,"Mr. Judson E. Bailey, CFA",0.4306664924721621,male,"Wells Fargo Securities, LLC"
1192,NOV,2019 q1,1010,0.6270822357290309,"Mr. Judson E. Bailey, CFA",0.2831230967999821,male,"Wells Fargo Securities, LLC"
1193,HAL,2019 q1,1010,0.6473575669141072,"Mr. J. David J. Anderson, CFA",0.37317608841811667,male,Barclays
1194,NOV,2019 q1,1010,0.6270822357290309,"Mr. J. David J. Anderson, CFA",0.5819800784337051,male,Barclays
1195,HAL,2019 q1,1010,0.6473575669141072,Mr. Chase Mulvehill,0.6750977414953171,male,BofA Global Research
1196,HP,2019 q1,1010,0.5804909882645184,Mr. Chase Mulvehill,0.47917664536638227,male,BofA Global Research
1197,NOV,2019 q1,1010,0.6270822357290309,Mr. Chase Mulvehill,0.40605667185395034,male,BofA Global Research
1198,HAL,2019 q1,1010,0.6473575669141072,Mr. Connor Lynagh,0.582179102253965,male,Morgan Stanley
1199,NOV,2019 q1,1010,0.6270822357290309,Mr. Connor Lynagh,0.5652493951235151,male,Morgan Stanley
1200,HAL,2019 q1,1010,0.6473575669141072,"Mr. Charles P. Minervino, CFA",0.36319918252511946,male,Susquehanna Financial Group LLLP
1201,HP,2019 q1,1010,0.5804909882645184,"Mr. Charles P. Minervino, CFA",0.5278453529361566,male,Susquehanna Financial Group LLLP
1202,NOV,2019 q1,1010,0.6270822357290309,"Mr. Charles P. Minervino, CFA",0.31264693500208013,male,Susquehanna Financial Group LLLP
1203,HAL,2019 q1,1010,0.6473575669141072,Mr. Abhishek Kumar,0.6613659528207836,male,HSBC
1204,HAL,2019 q1,1010,0.6473575669141072,Mr. Jacob A. Lundberg,0.342255791177986,male,Credit Suisse
1205,PXD,2019 q1,1010,0.6711569502870698,Mr. Jacob A. Lundberg,0.6182920164056478,male,Credit Suisse
1206,HAL,2019 q1,1010,0.6473575669141072,Mr. William A. Herbert,0.34191247772449934,male,Piper Sandler Companies
1207,HFC,2019 q1,1010,0.5233000402872441,Benny C. Wong,0.25820332689724174,male,Morgan Stanley
1208,HP,2019 q1,1010,0.5804909882645184,"Mr. Marc G. Bianchi, CFA",0.5521734035125027,male,Cowen and Company
1209,NOV,2019 q1,1010,0.6270822357290309,"Mr. Marc G. Bianchi, CFA",0.32466607607009296,male,Cowen and Company
1210,HP,2019 q1,1010,0.5804909882645184,John Watson,0.20944823770566498,male,Piper Sandler Companies
1211,HP,2019 q1,1010,0.5804909882645184,Mr. Blake Gendron,0.34975355688333565,male,Wolfe Research
1212,NOV,2019 q1,1010,0.6270822357290309,Mr. Blake Gendron,0.39620953356948635,male,Wolfe Research
1213,KMI,2019 q1,1010,0.5457558652638976,Keith Stanley,0.35063727462891264,male,Wolfe Research
1214,KMI,2019 q1,1010,0.5457558652638976,Mr. Travis Miller,0.2814775496200139,male,"Morningstar, Inc."
1215,KMI,2019 q1,1010,0.5457558652638976,Dennis Coleman,0.2936819894180871,male,BofA Global Research
1216,OKE,2019 q1,1010,0.6356293005911112,Dennis Coleman,0.9222574710252712,male,BofA Global Research
1217,WMB,2019 q1,1010,0.6248522252072839,Dennis Coleman,0.35843794669456885,male,BofA Global Research
1218,KMI,2019 q1,1010,0.5457558652638976,"Ms. Elvira Scotto, CFA",0.20161338557124064,female,RBC Capital Markets
1219,OKE,2019 q1,1010,0.6356293005911112,"Ms. Elvira Scotto, CFA",0.5377863714674417,female,RBC Capital Markets
1220,KMI,2019 q1,1010,0.5457558652638976,Tristan Richardson,0.9856108329829543,male,SunTrust Robinson Humphrey Capital Markets
1221,OKE,2019 q1,1010,0.6356293005911112,Tristan Richardson,0.47534651786151233,male,SunTrust Robinson Humphrey Capital Markets
1222,KMI,2019 q1,1010,0.5457558652638976,Mr. Michael J. Blum,0.3576651267218341,male,"Wells Fargo Securities, LLC"
1223,OKE,2019 q1,1010,0.6356293005911112,Mr. Michael J. Blum,0.5905547118431902,male,"Wells Fargo Securities, LLC"
1224,NBL,2019 q1,1010,0.6121168332950986,Tavy Rosner,0.4198915644863348,male,Barclays
1225,NBL,2019 q1,1010,0.6121168332950986,Production Team &. Cowen Exploration,0.2079859559888439,Not a person,Cowen and Company
1226,NBL,2019 q1,1010,0.6121168332950986,Mr. Matthew A. Anavy,0.40713463834411684,male,JPMorgan Econ & FI
1227,NBL,2019 q1,1010,0.6121168332950986,Irene Haas,0.29644260059115635,female,"Imperial Capital, LLC"
1228,PXD,2019 q1,1010,0.6711569502870698,Irene Haas,0.5785921511422204,female,"Imperial Capital, LLC"
1229,NOV,2019 q1,1010,0.6270822357290309,Edward Muztafago,0.3505091536391082,male,Societe Generale
1230,OKE,2019 q1,1010,0.6356293005911112,Mr. Stephen Ellis,0.4774773580771509,male,"Morningstar, Inc."
1231,WMB,2019 q1,1010,0.6248522252072839,Mr. Stephen Ellis,0.3138336988148364,male,"Morningstar, Inc."
1232,OKE,2019 q1,1010,0.6356293005911112,Mr. Daniel Walk,0.29325922493631357,male,EVERCORE ISI
1233,OKE,2019 q1,1010,0.6356293005911112,Alex Kania,0.33040944917262244,male,Wolfe Research
1234,WMB,2019 q1,1010,0.6248522252072839,Alex Kania,0.4606624860343651,male,Wolfe Research
1235,PXD,2019 q1,1010,0.6711569502870698,Mr. Drew Lipke,0.456333253799056,male,Stephens Inc.
1236,VLO,2019 q1,1010,0.6266307028916458,"Mr. Brad Heffern, CFA",0.9779389912186155,male,RBC Capital Markets
1237,WMB,2019 q1,1010,0.6248522252072839,"Sharon Lui, CPA",0.9617566092799894,female,"Wells Fargo Securities, LLC"
1238,WMB,2019 q1,1010,0.6248522252072839,Mr. Durgesh Chopra,0.6878666794772328,male,EVERCORE ISI
1239,XOM,2019 q1,1010,0.5721551265610888,Mr. Saul Kavonic,0.6311848740953605,male,Credit Suisse
1240,XOM,2019 q1,1010,0.5721551265610888,Mr. Al J. Stanton,0.46228735499774265,male,RBC Capital Markets
1241,XOM,2019 q1,1010,0.5721551265610888,Research Department,0.6847428065605304,Not a person,Trefis
1242,APA,2019 q2,1010,0.6054328647809275,Mr. Stephen Richardson,0.5868493596286722,male,EVERCORE ISI
1243,COG,2019 q2,1010,0.6304872602914842,Mr. Stephen Richardson,0.3680623439676542,male,EVERCORE ISI
1244,CXO,2019 q2,1010,0.6162625358531666,Mr. Stephen Richardson,0.23475762523617796,male,EVERCORE ISI
1245,DVN,2019 q2,1010,0.5952063463838486,Mr. Stephen Richardson,0.38202072688330774,male,EVERCORE ISI
1246,EOG,2019 q2,1010,0.6614788782519853,Mr. Stephen Richardson,0.36075792859086253,male,EVERCORE ISI
1247,APA,2019 q2,1010,0.6054328647809275,Ms. Betty Jiang,0.2656706829816845,female,Credit Suisse
1248,CXO,2019 q2,1010,0.6162625358531666,Ms. Betty Jiang,0.7458610407933737,female,Credit Suisse
1249,APA,2019 q2,1010,0.6054328647809275,Ms. Jeanine C. Wai,0.18240326492493092,female,Barclays
1250,CXO,2019 q2,1010,0.6162625358531666,Ms. Jeanine C. Wai,0.8653826380027555,female,Barclays
1251,DVN,2019 q2,1010,0.5952063463838486,Ms. Jeanine C. Wai,0.6748885205777486,female,Barclays
1252,EOG,2019 q2,1010,0.6614788782519853,Ms. Jeanine C. Wai,0.6110692972715848,female,Barclays
1253,MRO,2019 q2,1010,0.5486802166462497,Ms. Jeanine C. Wai,0.5357186486450162,female,Barclays
1254,NBL,2019 q2,1010,0.6779864185095827,Ms. Jeanine C. Wai,0.31930042451602475,female,Barclays
1255,PXD,2019 q2,1010,0.6712289377231053,Ms. Jeanine C. Wai,0.23906798047427175,female,Barclays
1256,APA,2019 q2,1010,0.6054328647809275,Mr. Ryan M. Todd,0.33429076470250574,male,Piper Sandler Companies
1257,CXO,2019 q2,1010,0.6162625358531666,Mr. Ryan M. Todd,0.6327274015563041,male,Piper Sandler Companies
1258,APA,2019 q2,1010,0.6054328647809275,Mr. Doug G. Leggate,0.1199854820689379,male,BofA Global Research
1259,COG,2019 q2,1010,0.6304872602914842,Mr. Doug G. Leggate,0.29390152784920437,male,BofA Global Research
1260,CVX,2019 q2,1010,0.6494664792954512,Mr. Doug G. Leggate,0.7076427843511998,male,BofA Global Research
1261,CXO,2019 q2,1010,0.6162625358531666,Mr. Doug G. Leggate,0.7675563043053338,male,BofA Global Research
1262,DVN,2019 q2,1010,0.5952063463838486,Mr. Doug G. Leggate,0.31794485486192203,male,BofA Global Research
1263,EOG,2019 q2,1010,0.6614788782519853,Mr. Doug G. Leggate,0.41594771758937527,male,BofA Global Research
1264,HES,2019 q2,1010,0.7441704709714211,Mr. Doug G. Leggate,0.9683645539809432,male,BofA Global Research
1265,HFC,2019 q2,1010,0.5869487227922741,Mr. Doug G. Leggate,0.7099254742343666,male,BofA Global Research
1266,MRO,2019 q2,1010,0.5486802166462497,Mr. Doug G. Leggate,0.18131493908242907,male,BofA Global Research
1267,PSX,2019 q2,1010,0.6701389505646218,Mr. Doug G. Leggate,0.43931203860950063,male,BofA Global Research
1268,PXD,2019 q2,1010,0.6712289377231053,Mr. Doug G. Leggate,0.5779973877522168,male,BofA Global Research
1269,XOM,2019 q2,1010,0.6053307472248561,Mr. Doug G. Leggate,0.17567668882788648,male,BofA Global Research
1270,APA,2019 q2,1010,0.6054328647809275,Stewart Glickman,0.9635487939359788,male,CFRA Equity Research
1271,COG,2019 q2,1010,0.6304872602914842,Stewart Glickman,0.46998525593576446,male,CFRA Equity Research
1272,COP,2019 q2,1010,0.5785571039657007,Stewart Glickman,0.2782678116072101,male,CFRA Equity Research
1273,CVX,2019 q2,1010,0.6494664792954512,Stewart Glickman,0.24658768848688808,male,CFRA Equity Research
1274,CXO,2019 q2,1010,0.6162625358531666,Stewart Glickman,0.3718738125263591,male,CFRA Equity Research
1275,DVN,2019 q2,1010,0.5952063463838486,Stewart Glickman,0.22847920141885292,male,CFRA Equity Research
1276,EOG,2019 q2,1010,0.6614788782519853,Stewart Glickman,0.5628507927914929,male,CFRA Equity Research
1277,FANG,2019 q2,1010,0.670664481248034,Stewart Glickman,0.9669982709246346,male,CFRA Equity Research
1278,HES,2019 q2,1010,0.7441704709714211,Stewart Glickman,0.7306454505333342,male,CFRA Equity Research
1279,HFC,2019 q2,1010,0.5869487227922741,Stewart Glickman,0.49095176331289714,male,CFRA Equity Research
1280,KMI,2019 q2,1010,0.6820446116279023,Stewart Glickman,0.4880146091299253,male,CFRA Equity Research
1281,MPC,2019 q2,1010,0.6219805027941074,Stewart Glickman,0.31873023270572853,male,CFRA Equity Research
1282,MRO,2019 q2,1010,0.5486802166462497,Stewart Glickman,0.18288602680306978,male,CFRA Equity Research
1283,NBL,2019 q2,1010,0.6779864185095827,Stewart Glickman,0.49273293621371533,male,CFRA Equity Research
1284,OKE,2019 q2,1010,0.6327083909872333,Stewart Glickman,0.6042165545971002,male,CFRA Equity Research
1285,OXY,2019 q2,1010,0.6799791372861176,Stewart Glickman,0.31220698074573316,male,CFRA Equity Research
1286,PSX,2019 q2,1010,0.6701389505646218,Stewart Glickman,0.4967584620971257,male,CFRA Equity Research
1287,PXD,2019 q2,1010,0.6712289377231053,Stewart Glickman,0.3981122371224858,male,CFRA Equity Research
1288,VLO,2019 q2,1010,0.5346085900886578,Stewart Glickman,0.17953078816833498,male,CFRA Equity Research
1289,WMB,2019 q2,1010,0.6188437807398892,Stewart Glickman,0.2710003789281289,male,CFRA Equity Research
1290,XOM,2019 q2,1010,0.6053307472248561,Stewart Glickman,0.8055154368252777,male,CFRA Equity Research
1291,APA,2019 q2,1010,0.6054328647809275,Scott M. Hanold,0.2655523394138582,male,RBC Capital Markets
1292,CVX,2019 q2,1010,0.6494664792954512,Scott M. Hanold,0.3918743473659829,male,RBC Capital Markets
1293,DVN,2019 q2,1010,0.5952063463838486,Scott M. Hanold,0.5676170666779033,male,RBC Capital Markets
1294,EOG,2019 q2,1010,0.6614788782519853,Scott M. Hanold,0.23266193352359082,male,RBC Capital Markets
1295,MRO,2019 q2,1010,0.5486802166462497,Scott M. Hanold,0.3062539033543854,male,RBC Capital Markets
1296,PXD,2019 q2,1010,0.6712289377231053,Scott M. Hanold,0.5161799063990891,male,RBC Capital Markets
1297,APA,2019 q2,1010,0.6054328647809275,Jeffrey Stafford,0.3626173230842167,male,"Morningstar, Inc."
1298,DVN,2019 q2,1010,0.5952063463838486,Jeffrey Stafford,0.4295482232921827,male,"Morningstar, Inc."
1299,PXD,2019 q2,1010,0.6712289377231053,Jeffrey Stafford,0.5358560416503785,male,"Morningstar, Inc."
1300,APA,2019 q2,1010,0.6054328647809275,"Mark Lear, CFA",0.4607780071194327,male,Jefferies
1301,COG,2019 q2,1010,0.6304872602914842,"Mark Lear, CFA",0.6642186099045138,male,Jefferies
1302,CVX,2019 q2,1010,0.6494664792954512,"Mark Lear, CFA",0.4150176011148554,male,Jefferies
1303,EOG,2019 q2,1010,0.6614788782519853,"Mark Lear, CFA",0.9834345055419909,male,Jefferies
1304,MPC,2019 q2,1010,0.6219805027941074,"Mark Lear, CFA",0.9929603520447001,male,Jefferies
1305,NBL,2019 q2,1010,0.6779864185095827,"Mark Lear, CFA",0.6332339622536336,male,Jefferies
1306,PXD,2019 q2,1010,0.6712289377231053,"Mark Lear, CFA",0.7945627784707986,male,Jefferies
1307,APA,2019 q2,1010,0.6054328647809275,Credit Suisse Global Product Marketing,0.5481678676036309,Not a person,Credit Suisse
1308,COP,2019 q2,1010,0.5785571039657007,Credit Suisse Global Product Marketing,0.475351631353587,Not a person,Credit Suisse
1309,CVX,2019 q2,1010,0.6494664792954512,Credit Suisse Global Product Marketing,0.5257818272554873,Not a person,Credit Suisse
1310,HAL,2019 q2,1010,0.665859699289109,Credit Suisse Global Product Marketing,0.4301215697423305,Not a person,Credit Suisse
1311,OKE,2019 q2,1010,0.6327083909872333,Credit Suisse Global Product Marketing,0.7861980181704052,Not a person,Credit Suisse
1312,APA,2019 q2,1010,0.6054328647809275,Mr. Gail N. Dodds,0.29208161266891786,male,Stephens Inc.
1313,COP,2019 q2,1010,0.5785571039657007,Mr. Gail N. Dodds,0.5567507122037595,male,Stephens Inc.
1314,CXO,2019 q2,1010,0.6162625358531666,Mr. Gail N. Dodds,0.2549659216058515,male,Stephens Inc.
1315,DVN,2019 q2,1010,0.5952063463838486,Mr. Gail N. Dodds,0.5974414928163378,male,Stephens Inc.
1316,FANG,2019 q2,1010,0.670664481248034,Mr. Gail N. Dodds,0.4862505029043339,male,Stephens Inc.
1317,HES,2019 q2,1010,0.7441704709714211,Mr. Gail N. Dodds,0.6458359319146806,male,Stephens Inc.
1318,NBL,2019 q2,1010,0.6779864185095827,Mr. Gail N. Dodds,0.6072943331208845,male,Stephens Inc.
1319,APA,2019 q2,1010,0.6054328647809275,Mr. Josh Silverstein,0.9842639454499243,male,Wolfe Research
1320,CXO,2019 q2,1010,0.6162625358531666,Mr. Josh Silverstein,0.2410488041676648,male,Wolfe Research
1321,EOG,2019 q2,1010,0.6614788782519853,Mr. Josh Silverstein,0.5644133923617731,male,Wolfe Research
1322,OXY,2019 q2,1010,0.6799791372861176,Mr. Josh Silverstein,0.9551709961467427,male,Wolfe Research
1323,APA,2019 q2,1010,0.6054328647809275,Mr. Devin J. McDermott,0.2881675687756751,male,Morgan Stanley
1324,CVX,2019 q2,1010,0.6494664792954512,Mr. Devin J. McDermott,0.5622392287613102,male,Morgan Stanley
1325,OXY,2019 q2,1010,0.6799791372861176,Mr. Devin J. McDermott,0.73953080460423,male,Morgan Stanley
1326,COG,2019 q2,1010,0.6304872602914842,Mr. Marshall Coltrain,0.5682152169102879,male,Guggenheim Securities LLC
1327,DVN,2019 q2,1010,0.5952063463838486,Mr. Marshall Coltrain,0.29121909873068125,male,Guggenheim Securities LLC
1328,EOG,2019 q2,1010,0.6614788782519853,Mr. Marshall Coltrain,0.33252017899681807,male,Guggenheim Securities LLC
1329,COG,2019 q2,1010,0.6304872602914842,Mr. David A. Deckelbaum,0.3140124760438822,male,Cowen and Company
1330,DVN,2019 q2,1010,0.5952063463838486,Mr. David A. Deckelbaum,0.2729056778207148,male,Cowen and Company
1331,PXD,2019 q2,1010,0.6712289377231053,Mr. David A. Deckelbaum,0.5584146222297848,male,Cowen and Company
1332,COG,2019 q2,1010,0.6304872602914842,William Featherston,0.4915419536283093,male,Credit Suisse
1333,COP,2019 q2,1010,0.5785571039657007,William Featherston,0.773844883596767,male,Credit Suisse
1334,CVX,2019 q2,1010,0.6494664792954512,William Featherston,0.32522035999209425,male,Credit Suisse
1335,DVN,2019 q2,1010,0.5952063463838486,William Featherston,0.5493480873482968,male,Credit Suisse
1336,OXY,2019 q2,1010,0.6799791372861176,William Featherston,0.8063329687800668,male,Credit Suisse
1337,XOM,2019 q2,1010,0.6053307472248561,William Featherston,0.43259158899300126,male,Credit Suisse
1338,COG,2019 q2,1010,0.6304872602914842,"Michael C. Schmitz, CFA",0.664018642691933,male,Ladenburg Thalmann & Co. Inc.
1339,COG,2019 q2,1010,0.6304872602914842,Mr. Biju Z. Perincheril,0.5977384961366801,male,Susquehanna Financial Group LLLP
1340,CXO,2019 q2,1010,0.6162625358531666,Mr. Biju Z. Perincheril,0.3363859235861496,male,Susquehanna Financial Group LLLP
1341,DVN,2019 q2,1010,0.5952063463838486,Mr. Biju Z. Perincheril,0.40613378373094816,male,Susquehanna Financial Group LLLP
1342,EOG,2019 q2,1010,0.6614788782519853,Mr. Biju Z. Perincheril,0.3384174959354407,male,Susquehanna Financial Group LLLP
1343,FANG,2019 q2,1010,0.670664481248034,Mr. Biju Z. Perincheril,0.6481189697600819,male,Susquehanna Financial Group LLLP
1344,MRO,2019 q2,1010,0.5486802166462497,Mr. Biju Z. Perincheril,0.32751386153252904,male,Susquehanna Financial Group LLLP
1345,PXD,2019 q2,1010,0.6712289377231053,Mr. Biju Z. Perincheril,0.7814253952090249,male,Susquehanna Financial Group LLLP
1346,COG,2019 q2,1010,0.6304872602914842,Mr. John J. Gerdes,0.3840013224316313,male,MKM Partners
1347,DVN,2019 q2,1010,0.5952063463838486,Mr. John J. Gerdes,0.5004765945915537,male,MKM Partners
1348,EOG,2019 q2,1010,0.6614788782519853,Mr. John J. Gerdes,0.35021626509981146,male,MKM Partners
1349,HES,2019 q2,1010,0.7441704709714211,Mr. John J. Gerdes,0.5586774699148273,male,MKM Partners
1350,MRO,2019 q2,1010,0.5486802166462497,Mr. John J. Gerdes,0.599868176687312,male,MKM Partners
1351,PXD,2019 q2,1010,0.6712289377231053,Mr. John J. Gerdes,0.36632590431010487,male,MKM Partners
1352,CVX,2019 q2,1010,0.6494664792954512,"Mr. Allen Good, CFA",0.271568536846026,male,"Morningstar, Inc."
1353,HFC,2019 q2,1010,0.5869487227922741,"Mr. Allen Good, CFA",0.40141246142695325,male,"Morningstar, Inc."
1354,MPC,2019 q2,1010,0.6219805027941074,"Mr. Allen Good, CFA",0.5401135329216926,male,"Morningstar, Inc."
1355,PSX,2019 q2,1010,0.6701389505646218,"Mr. Allen Good, CFA",0.5545474206425574,male,"Morningstar, Inc."
1356,VLO,2019 q2,1010,0.5346085900886578,"Mr. Allen Good, CFA",0.6316440591215046,male,"Morningstar, Inc."
1357,XOM,2019 q2,1010,0.6053307472248561,"Mr. Allen Good, CFA",0.48255463586018804,male,"Morningstar, Inc."
1358,CVX,2019 q2,1010,0.6494664792954512,Blake M. Fernandez,0.34164809052910516,male,Piper Sandler Companies
1359,PSX,2019 q2,1010,0.6701389505646218,Blake M. Fernandez,0.5646517034652804,male,Piper Sandler Companies
1360,VLO,2019 q2,1010,0.5346085900886578,Blake M. Fernandez,0.6880671833978707,male,Piper Sandler Companies
1361,XOM,2019 q2,1010,0.6053307472248561,Blake M. Fernandez,0.5101276968340569,male,Piper Sandler Companies
1362,CVX,2019 q2,1010,0.6494664792954512,Mr. Jason Gabelman,0.37695714988329304,male,Cowen and Company
1363,MPC,2019 q2,1010,0.6219805027941074,Mr. Jason Gabelman,0.529102731944888,male,Cowen and Company
1364,PSX,2019 q2,1010,0.6701389505646218,Mr. Jason Gabelman,0.6315666869386823,male,Cowen and Company
1365,CVX,2019 q2,1010,0.6494664792954512,Mr. Jason D. Gammel,0.5964391653209029,male,Jefferies
1366,CVX,2019 q2,1010,0.6494664792954512,Mr Thomas Y. Adolff,0.4055063140322384,male,Credit Suisse
1367,CVX,2019 q2,1010,0.6494664792954512,Mr. Biraj Borkhataria,0.526603720894813,male,RBC Capital Markets
1368,CVX,2019 q2,1010,0.6494664792954512,Mr. Saul Kavonic,0.866864725927868,male,Credit Suisse
1369,XOM,2019 q2,1010,0.6053307472248561,Mr. Saul Kavonic,0.8175738649642926,male,Credit Suisse
1370,CVX,2019 q2,1010,0.6494664792954512,Doug Terreson,0.5297625254970435,male,EVERCORE ISI
1371,MPC,2019 q2,1010,0.6219805027941074,Doug Terreson,0.34536046924716657,male,EVERCORE ISI
1372,XOM,2019 q2,1010,0.6053307472248561,Doug Terreson,0.501025839164956,male,EVERCORE ISI
1373,CXO,2019 q2,1010,0.6162625358531666,"Mr. Dave Meats, CFA",0.2224077848376151,male,"Morningstar, Inc."
1374,EOG,2019 q2,1010,0.6614788782519853,"Mr. Dave Meats, CFA",0.6035075016371141,male,"Morningstar, Inc."
1375,FANG,2019 q2,1010,0.670664481248034,"Mr. Dave Meats, CFA",0.4932845887378716,male,"Morningstar, Inc."
1376,HES,2019 q2,1010,0.7441704709714211,"Mr. Dave Meats, CFA",0.4639953225864012,male,"Morningstar, Inc."
1377,MRO,2019 q2,1010,0.5486802166462497,"Mr. Dave Meats, CFA",0.4115806325968395,male,"Morningstar, Inc."
1378,NBL,2019 q2,1010,0.6779864185095827,"Mr. Dave Meats, CFA",0.6101343189445952,male,"Morningstar, Inc."
1379,OXY,2019 q2,1010,0.6799791372861176,"Mr. Dave Meats, CFA",0.26925089153077436,male,"Morningstar, Inc."
1380,CXO,2019 q2,1010,0.6162625358531666,Mr. Peter F. Kissel,0.6243108233832066,male,Scotiabank GBM
1381,CXO,2019 q2,1010,0.6162625358531666,"Drew E. Venker, CFA",0.2588272602267206,male,Morgan Stanley
1382,CXO,2019 q2,1010,0.6162625358531666,Mr. Neal D. Dingmann,0.25483087711010305,male,SunTrust Robinson Humphrey Capital Markets
1383,EOG,2019 q2,1010,0.6614788782519853,Mr. Neal D. Dingmann,0.22197629988497816,male,SunTrust Robinson Humphrey Capital Markets
1384,FANG,2019 q2,1010,0.670664481248034,Mr. Neal D. Dingmann,0.5998968079392554,male,SunTrust Robinson Humphrey Capital Markets
1385,MRO,2019 q2,1010,0.5486802166462497,Mr. Neal D. Dingmann,0.8155317092761676,male,SunTrust Robinson Humphrey Capital Markets
1386,NBL,2019 q2,1010,0.6779864185095827,Mr. Neal D. Dingmann,0.41794732674566276,male,SunTrust Robinson Humphrey Capital Markets
1387,DVN,2019 q2,1010,0.5952063463838486,"Mr. Michael J. McAllister, Jr",0.3571105358568575,male,MUFG Securities Americas Inc.
1388,NBL,2019 q2,1010,0.6779864185095827,"Mr. Michael J. McAllister, Jr",0.5836828787524703,male,MUFG Securities Americas Inc.
1389,OXY,2019 q2,1010,0.6799791372861176,"Mr. Michael J. McAllister, Jr",0.46076837705888857,male,MUFG Securities Americas Inc.
1390,PXD,2019 q2,1010,0.6712289377231053,"Mr. Michael J. McAllister, Jr",0.39952607993425776,male,MUFG Securities Americas Inc.
1391,EOG,2019 q2,1010,0.6614788782519853,Irene Haas,0.8864180027841045,female,"Imperial Capital, LLC"
1392,EOG,2019 q2,1010,0.6614788782519853,Mr. Christopher A. Jacobson,0.3472479741880032,male,Susquehanna Financial Group LLLP
1393,FANG,2019 q2,1010,0.670664481248034,Mr. John M. White,0.1318011151945289,male,"Roth Capital Partners, Inc."
1394,FANG,2019 q2,1010,0.670664481248034,"Mr. Asit K. Sen, CFA",0.308812470065499,male,BofA Global Research
1395,FANG,2019 q2,1010,0.670664481248034,Jeff S. Grampp,0.6303798449357749,male,Northland Securities
1396,FANG,2019 q2,1010,0.670664481248034,William Thompson,0.4989365325343895,male,Barclays
1397,FANG,2019 q2,1010,0.670664481248034,SADIF Research,0.5018077105109877,Not a person,Sadif Analytics Prime
1398,HP,2019 q2,1010,0.6534306395357229,SADIF Research,0.38886804603815195,Not a person,Sadif Analytics Prime
1399,KMI,2019 q2,1010,0.6820446116279023,SADIF Research,0.5084551341946264,Not a person,Sadif Analytics Prime
1400,MPC,2019 q2,1010,0.6219805027941074,SADIF Research,0.349227901452707,Not a person,Sadif Analytics Prime
1401,MRO,2019 q2,1010,0.5486802166462497,SADIF Research,0.3479072750148061,Not a person,Sadif Analytics Prime
1402,PXD,2019 q2,1010,0.6712289377231053,SADIF Research,0.5383757441107798,Not a person,Sadif Analytics Prime
1403,FANG,2019 q2,1010,0.670664481248034,"Mr. Spiro M. Dounis, CFA",0.3906932995039167,male,Credit Suisse
1404,KMI,2019 q2,1010,0.6820446116279023,"Mr. Spiro M. Dounis, CFA",0.44030227027873375,male,Credit Suisse
1405,NBL,2019 q2,1010,0.6779864185095827,"Mr. Spiro M. Dounis, CFA",0.5846340056355664,male,Credit Suisse
1406,OXY,2019 q2,1010,0.6799791372861176,"Mr. Spiro M. Dounis, CFA",0.4302249015786061,male,Credit Suisse
1407,WMB,2019 q2,1010,0.6188437807398892,"Mr. Spiro M. Dounis, CFA",0.4193193779783384,male,Credit Suisse
1408,HAL,2019 q2,1010,0.665859699289109,Mr. Kenneth I. Sill,0.6124796098820336,male,SunTrust Robinson Humphrey Capital Markets
1409,HAL,2019 q2,1010,0.665859699289109,Preston Caldwell,0.5090184702318215,male,"Morningstar, Inc."
1410,HP,2019 q2,1010,0.6534306395357229,Preston Caldwell,0.30652331944888395,male,"Morningstar, Inc."
1411,NOV,2019 q2,1010,0.5707893138954362,Preston Caldwell,0.8475846965358474,male,"Morningstar, Inc."
1412,HAL,2019 q2,1010,0.665859699289109,"Mr. J. David J. Anderson, CFA",0.5606839013991307,male,Barclays
1413,NOV,2019 q2,1010,0.5707893138954362,"Mr. J. David J. Anderson, CFA",0.24634009808333482,male,Barclays
1414,HAL,2019 q2,1010,0.665859699289109,Paige Marcus,0.4016945747725648,female,CFRA Equity Research
1415,HP,2019 q2,1010,0.6534306395357229,Paige Marcus,0.419125393070091,female,CFRA Equity Research
1416,NOV,2019 q2,1010,0.5707893138954362,Paige Marcus,0.6536687653355625,female,CFRA Equity Research
1417,HAL,2019 q2,1010,0.665859699289109,Mr. James C. West,0.26137201045137903,male,EVERCORE ISI
1418,HP,2019 q2,1010,0.6534306395357229,Mr. James C. West,0.498615620631764,male,EVERCORE ISI
1419,NOV,2019 q2,1010,0.5707893138954362,Mr. James C. West,0.5450176942274928,male,EVERCORE ISI
1420,HAL,2019 q2,1010,0.665859699289109,Mr. Brad P. Handler,0.2728744879935168,male,Jefferies
1421,HP,2019 q2,1010,0.6534306395357229,Mr. Brad P. Handler,0.7126204518625268,male,Jefferies
1422,HAL,2019 q2,1010,0.665859699289109,Mr. Connor Lynagh,0.6543115067013547,male,Morgan Stanley
1423,HAL,2019 q2,1010,0.665859699289109,Mr. Chase Mulvehill,0.44983609892421167,male,BofA Global Research
1424,HP,2019 q2,1010,0.6534306395357229,Mr. Chase Mulvehill,0.3816837849242986,male,BofA Global Research
1425,NOV,2019 q2,1010,0.5707893138954362,Mr. Chase Mulvehill,0.25804071964247305,male,BofA Global Research
